Date,Open,High,Low,Close,tick_volume,RSI,Williams_%R,WMA,HMA,EMA,SMA,TEMA,CCI,CMO,MACD,PPO,ROC,DMI,MFI
1988-02-26,1.1592,1.1592,1.1592,1.1592,1,50.79013647185822,-0.0,1.1631252549019608,1.1400729883645764,1.162409930691152,1.175802,1.1465679221214116,113.480945925588,12.810707456978774,-0.004923206108335743,-0.42516928564482437,0.1901469317199637,16.665266213724546,58.45553825802329
1988-02-29,1.1584,1.1585,1.1583,1.1584,41,50.06486620826173,-4.102564102563635,1.162442823529412,1.1408136280973926,1.1622526785071854,1.174872,1.1467011393278337,87.82165302976324,17.063492063492387,-0.004129111178370337,-0.35658056478009087,0.14696982795885144,15.76990360921699,58.938366484507675
1988-03-01,1.16,1.1602000000000001,1.1589,1.1597,231,51.28229990460095,-2.439024390244695,1.161847843137255,1.141761250161603,1.1621525734676879,1.174098,1.146994818777729,97.04037255128121,6.067415730336942,-0.003356197929213822,-0.28980155843636635,1.6478218949951728,14.705032185027632,60.513496982623394
1988-03-02,1.1548,1.1548,1.1542,1.1547,111,46.578626948718565,-26.82926829268298,1.1610871372549019,1.142705511527688,1.1618603156846414,1.1732500000000001,1.1467236101452136,42.802582880541365,-4.065040650406533,-0.003111252244783813,-0.2687094183322766,0.8912188728702478,14.32144682258485,62.14231235377609
1988-03-03,1.1531,1.1532,1.1526,1.1528,91,44.89354209044508,-39.36170212765965,1.1602851764705884,1.1435889235078647,1.1615050091872046,1.172294,1.1462812240127631,15.238357674292601,33.71104815864061,-0.0030354543182957716,-0.26224770893710253,0.7956631983911959,14.162014008245075,65.46573106035765
1988-03-04,1.1565,1.1577,1.155,1.1565,541,48.77961329100577,-19.680851063829824,1.1596658039215688,1.1445408478776127,1.1613087343171182,1.171528,1.1463141886176098,56.340648015483104,33.89830508474612,-0.002646319711294698,-0.22864275284348043,0.9867272092211045,13.339296916282128,69.0987058090931
1988-03-07,1.1649,1.1662,1.1619,1.1645,821,56.003905860744666,-7.327586206895781,1.1593901960784314,1.1457727369101485,1.1614338819909569,1.170836,1.1472721381715238,154.77899115964777,48.8262910798131,-0.0016731080424328137,-0.1444913735145319,1.7030567685589582,13.270492969174933,83.19795791718239
1988-03-08,1.1711,1.1719,1.1698,1.1713,401,61.03467496525786,-2.090592334494547,1.159408392156863,1.1474005923292392,1.1618207885795468,1.169922,1.1489474290137298,210.7333333333315,54.48851774530343,-0.00034910336691496013,-0.030123169220296748,2.2165983070076,13.80480081500923,82.50329183159134
1988-03-09,1.1723,1.1723,1.1715,1.1722,151,61.65955364492132,-0.3717472118958709,1.1594977254901961,1.1493707319543203,1.1622278164783881,1.168836,1.150616054489315,177.1472392638009,55.96707818930098,0.0007639954913047919,0.06586715967124622,1.7623057557079596,14.341537695265291,79.68800037917369
1988-03-10,1.1746,1.1746,1.1745,1.1746,21,63.34755863865583,-0.0,1.1597237647058825,1.1516636412411116,1.1627130001459025,1.1678,1.1524462573149605,162.22622938502437,57.28542914171737,0.0018188279814619346,0.1566615253455457,1.6002075944987617,15.078892203110215,77.70890184819811
1988-03-11,1.177,1.177,1.1767,1.177,61,65.00671005133779,-0.0,1.1600845490196081,1.154251923076923,1.163273274649985,1.166456,1.1544236602575668,141.3042791725896,53.978494623656715,0.002815989300172239,0.24230277503687905,1.9665598198042051,16.008962614902668,72.11034709264388
1988-03-14,1.1774,1.1801,1.1757,1.1772,861,65.14829288708694,-10.431654676258624,1.160505882352941,1.1570103835380305,1.1638194207421424,1.165292,1.1562860699104431,118.23495032144812,49.64705882353023,0.003581104415399272,0.3078426207513344,2.09001821177695,17.178937986918225,77.93415346910336
1988-03-15,1.1743999999999999,1.1755,1.1743000000000001,1.1746,221,61.655858800640246,-19.78417266186989,1.1608709019607846,1.1597346582633052,1.1642421885561762,1.16467,1.1577236208720512,80.23953707441815,46.8822170900696,0.003932335865615366,0.33779228675094536,1.3285024154589442,17.998747447363495,80.67357826618161
1988-03-16,1.1707,1.1727,1.1703000000000001,1.171,451,57.09217445132543,-33.090909090908845,1.1611191372549021,1.162232858435682,1.1645072007696595,1.1643560000000002,1.1586541453543306,44.3330384350746,39.16849015317324,0.003875524769737737,0.33276664614627416,1.0877071823204372,18.026460384419856,77.14946216035155
1988-03-17,1.1621,1.174,1.1562999999999999,1.1622,3531,47.78177380698401,-65.09090909090952,1.1610345882352942,1.1642383393665159,1.1644167223081043,1.163754,1.1585272862961882,-18.58934813901038,6.198347107437821,0.003084854825449179,0.264917918981458,0.21557299301543045,17.381277255446285,41.048338425458304
1988-03-18,1.1533,1.1549,1.1528,1.1536,391,40.782319663066794,-96.36363636363674,1.1606363921568625,1.1655649202758027,1.1639925371195512,1.163152,1.1574464990623132,-101.2126589766344,-8.540925266904189,0.0017441891445910684,0.14988915948777093,-0.09526283883260594,17.16322112905764,39.24528801525806
1988-03-21,1.1562000000000001,1.1562000000000001,1.1562000000000001,1.1562000000000001,1,43.47806288684172,-86.90909090909066,1.1603637647058824,1.1663737532859297,1.1636869474285885,1.162386,1.1567523013094994,-76.73461575270379,-6.086956521738835,0.0008813406579406546,0.07577510246720746,0.2949340735600338,16.77364986317752,37.42916985018043
1988-03-22,1.1552,1.1558,1.1545,1.1553,251,42.75255350155245,-90.1818181818184,1.160085882352941,1.1667240568842923,1.163358047529428,1.16158,1.1560199115287884,-85.60431100846867,1.1235955056178466,0.00012348112386462162,0.010621824189427328,-0.10376134889754343,16.60901678131167,36.76251397073041
1988-03-23,1.1556,1.1562000000000001,1.1547,1.1555,291,42.98025729790606,-90.10989010989034,1.159847450980392,1.1667179280327518,1.1630498888027838,1.1607399999999999,1.1553772556447481,-86.90687143138453,5.222437137330578,-0.00045573624470041096,-0.039219900340047006,-0.7728638900815902,16.391896066070693,39.4590916307666
1988-03-24,1.1636,1.1644,1.1614,1.1633,571,51.142261315959274,-61.53846153846154,1.159947843137255,1.1666735593622066,1.1630596970850275,1.1601160000000001,1.155677491318789,-30.01778056688597,12.1863799283152,-0.0002821232286793762,-0.024277046132619585,-0.683001792879707,15.451012534741425,39.70814141930269
1988-03-25,1.1666,1.1667,1.1658,1.1663000000000001,151,53.87690845597697,-50.549450549450086,1.1601903529411763,1.166715201249731,1.1631867677875756,1.160158,1.1563052894576773,-2.9653333333323006,3.543307086614192,9.642968391476714e-05,0.00829566971967908,-0.5033270772905473,14.872827128507648,34.22546359821682
